M200,R200,s_DM,q_DM,Mean_Vx_DM,Mean_Vy_DM,Mean_Vz_DM,sigma_DM_1D,sigma_DM_3D,z_form,c200c,NFW_chi2,c200c_NoSubs,NFW_chi2_NoSubs,c200c_Einasto_NoSubs,NFW_chi2_Einasto_NoSubs,MStar,MGas,MGas_Hot,MGas_T,s_Gas,q_Gas,dSigma_0,dSigma_1,dSigma_2,dSigma_3,dSigma_4,dSigma_5,dSigma_6,dSigma_7,dSigma_8,dSigma_9,dSigma_NoSubs_0,dSigma_NoSubs_1,dSigma_NoSubs_2,dSigma_NoSubs_3,dSigma_NoSubs_4,dSigma_NoSubs_5,dSigma_NoSubs_6,dSigma_NoSubs_7,dSigma_NoSubs_8,dSigma_NoSubs_9,MStar_BCG100
13.575408,706.5199,0.7367311511929002,0.8534707899562783,-107.16033935546875,320.224853515625,105.4912338256836,271.7608337402344,516.4895162211342,0.7910682489463392,5.213661600090257,0.2641154432773943,5.602482268859585,0.13199840197361928,0.0,0.0,11.736039019521868,12.579732675333242,12.562524850120882,0.5623372052759367,0.8430637248803062,0.9393140564292223,259322252.0929904,219998828.0765413,180059308.1276099,148654337.6617674,115377902.21942334,84337120.93039984,66563347.51672338,49787613.50525913,37183570.9628967,26406645.803070016,247517606.95920318,211720470.11502326,177080064.5538922,144490012.48040178,113212702.5953934,85751369.32933015,65544587.910308965,48852077.54777564,36284942.173492745,25251195.723242536,11.445480529480728
13.654609,750.806,0.6335596417889096,0.6924879552761999,238.7427520751953,177.30331420898438,7.881242275238037,352.989501953125,618.2573796578655,0.058507322794512984,2.499845710541783,0.6627248859944893,3.210165545951211,0.4133551621391031,0.0,0.0,11.874189387261344,12.581301825603147,12.55806966901346,0.5853552863251283,0.7390680326276948,0.7699886516530343,134393057.81043664,108859321.40172124,84773605.58715582,69127554.27101749,51439024.219230056,31976144.958263643,29378198.704218246,25720841.3104762,25354526.088753946,23200157.166746497,133793521.3453762,108619752.3986938,85985223.37681946,69244995.1605493,51661937.92444735,37243134.797532454,30250302.729535118,26344094.014857765,22587789.214215238,18382649.298164442,11.465780024910824
13.544067,689.7298,0.6407811505965215,0.7187667699011803,-349.2436828613281,343.26220703125,-208.52590942382812,307.81085205078125,524.613210303595,0.4402978492477432,5.289614811727186,0.5131313564438154,5.482252012776561,0.3268213159232286,0.0,0.0,11.568165777528929,12.537979446142051,12.53567772009883,0.6341990908883449,0.8172817623949907,0.8893943351383566,194941597.22438198,186458802.52654985,147423247.1159963,112336637.4395068,84710735.91206293,72839126.73557374,53889591.621207856,38792809.76048179,29728659.168902546,24039453.381806985,208848118.02314478,173865808.05832484,140286519.28256896,109708873.52304417,87520204.12750003,69247825.75486901,51308629.58694491,37809378.95024862,28616350.126688134,21112530.75684394,11.394157472264018
13.627148,735.1508,0.7591407619081153,0.8846303309742216,-27.85274887084961,-259.6606750488281,-21.613428115844727,332.45733642578125,586.2113492791765,1.6042345220731056,7.060918998225054,0.2927521166744347,7.585499330560618,0.3678026292165995,0.0,0.0,11.74955197176683,12.707255924841423,12.703946332225152,0.7252552247725178,0.881665702014912,0.9576674385675698,339331318.64041615,264083538.72008777,210683040.81830278,165745715.93304393,130624371.18230355,99933276.47896825,77213884.45381667,58511732.66748069,41004193.218540706,28086214.29284306,336262971.27923477,265446817.38418704,205850980.4038657,162513263.32947847,130140138.22805518,101283322.6357859,77259262.40017347,57440958.27326561,40347115.20736797,28035715.77598378,11.592971215417839
13.582438,710.34375,0.578201867853949,0.6669453398070369,13.154226303100586,50.770652770996094,167.5856475830078,318.6676025390625,570.8550338088114,0.8868969375752482,5.744934288025037,0.08657577777548955,6.071827651957493,0.04665147716629922,0.0,0.0,11.67565919195172,12.613835635782548,12.609983948444537,0.6487642365219128,0.7886243929536896,0.8492306720683218,229794895.85937917,182038786.62819463,145961775.06752634,112527288.42621244,89689604.04447739,72024237.36065297,53147504.54116373,40508340.15412359,29588171.357336067,23517499.01533847,230710268.19774503,180385272.0528517,145183800.80577788,113973577.21885818,90293931.55906038,70673603.54515663,53098804.09869667,39439640.51673925,28587435.156463146,21024915.966548722,11.54485254519357
13.589641,714.28766,0.7272956121956538,0.874244114023246,-314.3127746582031,289.9660949707031,134.31341552734375,331.1617431640625,547.5890873857413,1.2484726142451428,6.777333777204497,0.12832733737161983,7.261725063675735,0.105666844631815,0.0,0.0,11.75666437529538,12.65182799363976,12.650652028339332,0.6204259698717568,0.8438311836546214,0.9161885644069124,263180459.5834353,205098277.59803608,160078407.8805505,124362305.08222868,96224119.88619763,75323940.87158799,53002896.37181278,41970621.47414459,32076793.43219103,23799733.04891844,255052936.90367174,200737356.32386875,156944600.9990612,122323011.71034826,95627056.72811949,73846783.07305188,54650729.98238951,40840629.74415076,30533866.649075665,21686572.839778885,11.56311245620118
13.668032,758.59393,0.8667966337540625,0.9661524426635766,195.94268798828125,232.51629638671875,-279.7944641113281,340.6091613769531,579.6668445490358,0.9972942257819404,6.431250550283079,0.3317565310253042,6.801469541677002,0.38889144738349346,0.0,0.0,11.899139402467616,12.681742131844855,12.681577713857886,0.7290473998965575,0.9419465929725529,0.968047487739949,267266596.42405486,216073350.15961742,179582866.20321158,147723114.13481334,116343299.9750443,91693003.25833803,70824557.12046179,52211055.66521111,37751231.94156806,28092218.263930846,254235017.73667258,211763732.43112963,174500445.3850552,144459566.8628602,115971009.02344538,91160843.22117405,69387997.47086821,51382223.31499786,37540967.44322262,26832658.464932498,11.680748848737792
13.58188,710.0373,0.6923207333649649,0.8381742132986424,-83.30440521240234,47.776885986328125,-376.233642578125,301.200439453125,538.3753541286018,0.7910682489463392,5.451257207548958,0.15318530181217216,5.809343569575559,0.09233317214309994,0.0,0.0,11.712744963056371,12.585003641152912,12.580307609319302,0.604263109049815,0.8665648776222243,0.9124195749536677,183571697.47239298,173355537.8602233,151749889.915726,138200040.21262518,112589578.21241462,88730241.76484625,68336177.10850161,51052037.239695124,35849569.54525539,24807036.806802526,194359063.4738869,171100222.16677928,151002971.7343788,134406387.8302471,110342450.36808392,87311111.93454294,67447644.61527461,49195771.17099975,34539890.11434363,24477051.730109077,11.421706489534916
13.591051,715.0427,0.8493244986234437,0.8533488048589154,342.8530578613281,166.7548370361328,-88.45860290527344,326.1330261230469,550.9634823402002,1.4140982203725216,6.850052706185993,0.10299747879845943,7.381595068802519,0.07188070411655695,0.0,0.0,11.810799892439068,12.693393649583996,12.692526293869715,0.6357371535457086,0.9376212602970929,0.9646772376760606,270048258.0500588,231770605.3744894,178805759.19766888,140156229.81004655,105286438.38279074,84405518.76120374,66054379.75621613,49348439.0244665,34144570.57496624,25805706.751942668,273387248.7862825,218657364.62851837,171626436.41217607,137163408.04429525,105454974.57090528,83187635.8625539,64671688.28656934,47627119.404895574,33734256.68150401,24268326.09711377,11.583667680916637
13.633123,738.533,0.6055939977606225,0.7993301716206217,279.05328369140625,194.59780883789062,-196.7401123046875,343.71063232421875,544.5267584467621,0.21442503551449454,3.0620575735267104,0.9148030692000857,3.567010126310166,0.4622081433551225,0.0,0.0,11.787848900111529,12.613611342806655,12.608438806189522,0.6971754515996766,0.7927418928447327,0.8702637614149522,158486915.74608466,120433531.87548,89866516.71427816,74142197.12140132,61981666.183882594,48751212.16775446,35233294.12470482,27565184.44323523,19859889.272315886,19035465.901411116,159559366.79487795,121305332.4912428,95208392.71958134,75348961.85895538,60510361.2095352,47372886.447152816,34663465.608354844,26345234.39039749,20868237.389373515,17175470.956457973,11.393309069694187
13.286825,566.1397,0.7787196815731358,0.9401076463359237,246.85110473632812,-91.41580963134766,115.4376220703125,285.0165710449219,461.1451653945607,0.14187620396956202,2.863409793453988,1.0563195316030773,3.325502641738232,0.8347207098029235,0.0,0.0,11.491291875171356,12.232696158386211,12.184878285503471,0.4236732057665087,0.8668218623928243,0.9792220440349764,168577659.34233484,127580710.12564526,92476478.6993616,66373956.51362622,45396484.42795637,35025385.346381746,28349778.01769516,23365825.086657282,23868410.06241066,19364415.168515094,168168877.8076258,127469196.91299959,92802341.74791381,66944315.886375725,46332078.512019314,36215017.95097093,30101994.875388883,24616017.733468004,20259800.79837071,15833401.898963692,11.27557830295785
13.262006,555.4757,0.7266543836199449,0.9022234944823609,-490.511474609375,64.16993713378906,-373.563720703125,253.94964599609375,433.89718318244167,1.1141505637653806,4.748428864294022,0.47045542322651834,5.434204498032254,0.26208216185895195,0.0,0.0,11.47945386230277,12.168880342460074,12.149322336890583,0.4316188817501435,0.85723667129407,0.9532987244043063,183855628.95370674,144223904.41434193,109788210.96627264,84672486.00324096,62436245.70655643,46866276.40530527,32504883.18226759,29366122.614722524,23351884.57103394,17130542.357850697,183785900.0540644,141203597.93229347,108373358.04005307,83802096.41661473,62500639.267446846,47019034.223788574,36163177.864534006,28101192.709690552,21862520.76091717,15725159.416944928,11.27073493071969
13.581188,709.67236,0.7032263191315975,0.7865499213659873,175.9832000732422,285.917236328125,376.71160888671875,294.02972412109375,514.4827346663457,0.3478538418581776,2.736009943840522,1.335988800149165,3.513619477084468,0.9173097465700161,0.0,0.0,11.763718025118546,12.55411774331354,12.543177087417584,0.5142430088204045,0.8137540923374496,0.8943077654744208,185333609.02423206,144632347.21052563,109873196.71481425,82429707.17226452,58664387.18239417,39650946.140959956,24254156.76860203,31205239.052293845,25288318.568656527,22623406.311895967,185489187.67786637,144543400.46794575,110089130.88929959,82463151.35639185,59949781.20153849,43618957.69941265,32957994.779099956,26352316.634478867,22206502.698336337,17463013.8459872,11.41466347799386
13.649487,747.8647,0.637664769484862,0.943774923598118,-23.124284744262695,236.46331787109375,34.99592971801758,356.0276184082031,573.417800185437,0.12575933241126092,2.951609005100335,1.1571243574597176,3.9031758533856333,0.47313266849089336,0.0,0.0,11.872137547461726,12.549953933966698,12.53100218199612,0.6486979202261829,0.7727037847257677,0.8719608337041779,165007712.68730986,133550634.86150417,106674999.26340365,82937934.3972121,64615363.31481528,45267037.40747165,24556000.85056416,25820506.29738359,30634804.011563912,25614821.841022085,166996389.91089568,133524285.94400847,106707247.60192217,83065192.27910317,63665127.76688761,46517081.15713391,32460109.113142915,27356792.01105624,23986617.658180322,20150279.584450785,11.424345677204473
13.54763,691.62213,0.8560597826910876,0.8759733837380664,-389.5435485839844,-382.393310546875,117.04753112792969,309.6573486328125,517.3759043326753,0.9505313515850327,4.428858410577172,0.35808389067475876,4.7336356230971255,0.2275728402109217,0.0,0.0,11.706907188913402,12.548492703877319,12.547049529062257,0.6296920776881376,0.9504620820505156,0.9832718199038695,228568148.68740135,180167101.17868182,134229184.04637387,102893228.70345971,80833850.21366462,63697403.787378095,49889539.79394798,38493400.709310934,30153815.267493263,23624165.30680455,228734818.7888854,179471039.44687495,134404976.67391342,103629684.31616102,82279194.72005379,63159400.859728314,48846563.2534439,38251317.38268104,28992297.973475248,21558554.701589234,11.5915877551535
13.632286,738.0661,0.7453318235504474,0.9278513086836231,-20.753070831298828,-172.87887573242188,-143.7001953125,342.7816162109375,552.635136327196,0.8514709006246495,3.872322143456553,0.7405745482148187,4.444153132886434,0.40173070685808815,0.0,0.0,11.81627477617567,12.637566833270423,12.625855060549409,0.6118166496294342,0.8698478837646006,0.9637786903745255,182293296.3336538,147637870.96690607,119988906.36300242,91819848.23227331,86147144.28001256,64966759.22725639,51632548.640903994,39688855.068138584,31916750.4085106,27418679.211866893,178304015.30085176,147868963.37198788,123267682.78218448,100737320.5672931,80563912.61179782,62368548.02466636,49404532.51475531,39224646.480091035,30822592.88700419,23811526.933719136,11.572012282458282
13.576183,706.9398,0.8785480754752523,0.988540892516476,-513.2796630859375,-207.6561279296875,395.5377502441406,333.1384582519531,542.0073483728085,1.3575766674029972,5.489806995740287,0.3835654841834739,5.7625142357821995,0.3203070760489583,0.0,0.0,11.714004218657315,12.647667662264798,12.644106744206832,0.6103406914989832,0.9459851450865707,0.9919943977073322,143251187.04448986,124218185.48229894,103344701.74807149,88657192.90083486,69237371.44106889,63347555.26325007,58018328.44213102,46089212.81221771,33579981.82640406,24912318.502053663,143121625.42202282,121436894.61760533,101994044.84707028,87646301.3570086,72689265.00890931,63339733.84585862,56000734.82552919,44616322.619800076,32588759.39868155,23342515.148727193,11.414929513712893
13.412422,623.4474,0.8189718605679649,0.8825629658588243,-141.90365600585938,-73.78182220458984,-149.88958740234375,309.50177001953125,514.3634142797353,0.8514709006246495,5.001860575107615,0.5000896650875876,5.998162437816198,0.379951808725753,0.0,0.0,11.537270610614705,12.301035507965764,12.260942703853567,0.4140363897270518,0.7621382036167114,0.8143588010874758,176589802.14580548,145535056.95458412,113673481.82974994,89442488.36018544,70442304.13470867,53170783.84724015,43583706.73742557,32649553.708759606,30629581.146531045,23146424.433880165,174281642.2309653,143503793.82133552,112008164.63987139,88888160.96110263,70306431.62564975,55854409.021877475,42885738.75408663,33623111.95216418,29871704.52514364,23328058.353069708,11.238624620356045
13.652336,749.46735,0.7549491244686469,0.7845292351711571,-55.374290466308594,-3.7046303749084473,26.23670196533203,306.5837707519531,563.699839610885,1.1141505637653806,4.98799275301305,0.2593523592404049,5.815569623119511,0.19463198640262508,0.0,0.0,11.813555691316825,12.679089948260076,12.67318604936585,0.6466680364641304,0.8939037384582572,0.9356295138587024,163890436.08648384,147914796.99443972,120046490.94354734,104505689.22978354,85206180.71938966,66952311.14913531,56362475.72815036,43406741.12913101,34338156.47322205,28677151.27498251,172270663.76052427,144823051.0253927,118895507.21665943,100621543.9036076,82947785.783521,67264085.87534419,55557465.63521801,44368451.04882396,33592831.00536151,25221369.016325064,11.494452595050783
13.595354,717.41205,0.7574064730266119,0.7770645050422168,100.7501220703125,99.09880828857422,304.8796691894531,298.591064453125,553.5265918370541,1.035510445664141,5.407410296642376,0.7182973258617138,6.275502323972348,0.25885843550209986,0.0,0.0,11.762653144399575,12.579670074107943,12.575750773138875,0.6456858009508895,0.8833072630941038,0.9070717853132046,225604133.15866035,180251043.86903045,144394710.46021914,114254046.74765468,81927507.05232978,81238542.96895951,64834114.458507665,49343770.17876392,35062677.647185355,26917508.70840414,227048790.42780834,182318712.57330942,149001852.1304943,121901933.35568888,93470567.61901872,72315799.11430511,56119152.99374696,42868841.78796091,31996491.210863702,24403830.27619408,11.570108790999106
